OrigColNameFromRNAExpressionValue_RNA_TaxaName,Tissue,TissueWODate,RNA_TaxaName,RNA_TaxaName_WOUnderscoreOrDot,HMP32Name,RawPhenotypeNames,CarotToco_GBSNames,AmesName,AC148152.3_FG005,AC148167.6_FG001,AC199068.2_FG017,AC234171.1_FG003,GRMZM2G000816,GRMZM2G008259,GRMZM2G010152,GRMZM2G010491,GRMZM2G010637,GRMZM2G010831,GRMZM2G013600,GRMZM2G014009,GRMZM2G015080,GRMZM2G015267,GRMZM2G018022,GRMZM2G018823,GRMZM2G018869,GRMZM2G019686,GRMZM2G019783,GRMZM2G020606,GRMZM2G020940,GRMZM2G021661,GRMZM2G024607,GRMZM2G028004,GRMZM2G030823,GRMZM2G031718,GRMZM2G031790,GRMZM2G034043,GRMZM2G034645,GRMZM2G040441,GRMZM2G048210,GRMZM2G049866,GRMZM2G055217,GRMZM2G055699,GRMZM2G058089,GRMZM2G058734,GRMZM2G059991,GRMZM2G063756,GRMZM2G065030,GRMZM2G071319,GRMZM2G073888,GRMZM2G074102,GRMZM2G075257,GRMZM2G077258,GRMZM2G078500,GRMZM2G079281,GRMZM2G082564,GRMZM2G083437,GRMZM2G084086,GRMZM2G085872,GRMZM2G087103,GRMZM2G087817,GRMZM2G088291,GRMZM2G089498,GRMZM2G090374,GRMZM2G091003,GRMZM2G091435,GRMZM2G092648,GRMZM2G095868,GRMZM2G096365,GRMZM2G099989,GRMZM2G101080,GRMZM2G102923,GRMZM2G106056,GRMZM2G106552,GRMZM2G108416,GRMZM2G111208,GRMZM2G111529,GRMZM2G113127,GRMZM2G114617,GRMZM2G115504,GRMZM2G115598,GRMZM2G117513,GRMZM2G118957,GRMZM2G123362,GRMZM2G124416,GRMZM2G126002,GRMZM2G127299,GRMZM2G129907,GRMZM2G130425,GRMZM2G131165,GRMZM2G132882,GRMZM2G133988,GRMZM2G134694,GRMZM2G138881,GRMZM2G139256,GRMZM2G143242,GRMZM2G145213,GRMZM2G146004,GRMZM2G146041,GRMZM2G146948,GRMZM2G150264,GRMZM2G152470,GRMZM2G152616,GRMZM2G153017,GRMZM2G155341,GRMZM2G156218,GRMZM2G159082,GRMZM2G169080,GRMZM2G171423,GRMZM2G172320,GRMZM2G172427,GRMZM2G174481,GRMZM2G178859,GRMZM2G180172,GRMZM2G306597,GRMZM2G308189,GRMZM2G315769,GRMZM2G324860,GRMZM2G327263,GRMZM2G329750,GRMZM2G335377,GRMZM2G335407,GRMZM2G336908,GRMZM2G342033,GRMZM2G358791,GRMZM2G359566,GRMZM2G365770,GRMZM2G375197,GRMZM2G376265,GRMZM2G386281,GRMZM2G399183,GRMZM2G426556,GRMZM2G431114,GRMZM2G442265,GRMZM2G447987,GRMZM2G463227,GRMZM2G473925,GRMZM2G556515,GRMZM5G806649,GRMZM5G816453,GRMZM5G842071,GRMZM5G857930,GRMZM5G882527,GRMZM5G884600,GRMZM6G348677,GRMZM6G443309
KAKRNA27_10346929_L3Tip_NC238_CAAGCA,L3Tip,L3Tip,NC238,NC238,282set_NC238,NC238,NC238:8042MABXX:4:F1,Ames12735,0,59.22724,0,2.82034,4.23052,71.91879,15.5119,97.30189,22.56276,5.64069,33.84414,8.46103,35.25431,12.69155,0,14.10172,1.41017,9.87121,14.10172,15.5119,93.07137,0,69.09844,9.87121,0,0,0,22.56276,0,25.3831,19.74241,18.33224,11.28138,9.87121,1.41017,16.92207,76.1493,438.56359,62.04758,5.64069,19.74241,18.33224,19.74241,18.33224,9.87121,0,14.10172,7.05086,0,5.64069,76.1493,11.28138,1.41017,22.56276,0,0,14.10172,16.92207,2.82034,74.73913,14.10172,1.41017,29.61362,2.82034,21.15258,7.05086,160.75964,1.41017,107.1731,0,2.82034,93.07137,169.22068,18.33224,1.41017,53.58655,15.5119,4.23052,21.15258,16.92207,97.30189,5.64069,0,2.82034,16.92207,8.46103,23.97293,5.64069,8.46103,19.74241,0,4.23052,21.15258,43.71534,18.33224,9.87121,115.63413,0,0,73.32896,0,9.87121,105.76292,12.69155,5.64069,1.41017,2.82034,7.05086,0,1.41017,1.41017,15.5119,0,67.68827,0,0,5.64069,9.87121,7.05086,1.41017,0,40.895,5.64069,1.41017,1.41017,7.05086,19.74241,0,11.28138,16.92207,1.41017,150.88844,11.28138,0,5.64069,8.46103,7.05086
KAKRNA26_L3Base_NC238_CAAGCA,L3Base,L3Base,NC238,NC238,282set_NC238,NC238,NC238:8042MABXX:4:F1,Ames12735,4.05488,47.50007,18.53661,0.57927,11.58538,101.37209,1.73781,16.21954,52.71349,39.3903,88.0489,8.68904,36.49395,7.5305,0,14.48173,13.32319,31.28053,8.68904,28.96346,351.61635,0.57927,16.21954,14.48173,0,2.31708,19.11588,8.10977,0,5.79269,2.31708,39.96957,4.05488,1.15854,6.95123,1.15854,151.18924,1598.78274,2.31708,6.95123,9.84757,12.74392,7.5305,17.37807,28.38419,0,56.1891,15.061,0,5.79269,27.80492,8.68904,2.89635,16.21954,4.63415,1.15854,16.7988,9.84757,1.15854,6.37196,4.05488,0,2.89635,1.15854,8.68904,13.90246,1.73781,6.37196,60.24399,0,5.21342,125.12213,45.76226,6.37196,2.89635,11.58538,2.89635,1.73781,9.84757,5.21342,0.57927,0.57927,0,0.57927,20.85369,0.57927,16.7988,16.21954,3.47561,9.26831,1.15854,1.15854,62.56106,4.63415,10.42684,9.26831,17.95734,0,28.96346,7.5305,4.63415,9.84757,63.7196,18.53661,18.53661,0.57927,0.57927,8.68904,6.37196,0.57927,0,19.11588,0.57927,5.79269,0,1.15854,0.57927,20.27442,5.79269,2.89635,2.89635,5.79269,2.31708,0,0.57927,31.28053,12.16465,6.95123,8.10977,17.37807,0.57927,1.73781,5.21342,13.32319,3.47561,17.37807,0.57927
KAKRNA17_Kern_NC238_TGCTAT,Kern,Kern,NC238,NC238,282set_NC238,NC238,NC238:8042MABXX:4:F1,Ames12735,0,37.29323,0,1.05051,6.30308,12.08091,4.72731,0,108.72815,19.4345,120.2838,5.77782,1.57577,2.10103,0,12.08091,18.38399,4.72731,4.20205,45.69734,285.73968,1.05051,2.62628,16.80822,0,1.05051,1.05051,24.16181,2.10103,20.48501,1.05051,117.65752,3.15154,9.45462,4.20205,3.15154,256.3253,4.72731,2.62628,5.25257,8.40411,0.52526,24.16181,12.60616,16.28296,3.6768,29.41438,22.58604,1.05051,5.77782,95.59673,16.28296,0.52526,22.06078,5.25257,0,40.44477,17.33347,4.20205,11.55565,0,0.52526,1.05051,11.03039,14.70719,24.16181,6.82834,3.15154,33.09118,1.05051,3.6768,234.78977,50.94991,8.40411,4.20205,21.01027,11.55565,2.62628,5.25257,4.20205,5.25257,0,0.52526,2.10103,53.05093,0.52526,23.1113,25.21232,8.40411,7.87885,6.82834,1.05051,132.3647,34.14169,30.99015,8.40411,7.35359,0,6.30308,1.05051,1.57577,24.68707,2.10103,9.97988,85.0916,0.52526,3.6768,9.45462,3.6768,1.57577,1.57577,11.55565,0.52526,0.52526,0,0,0,25.21232,5.25257,0,1.05051,0,6.30308,1.05051,3.15154,12.60616,6.82834,0,3.15154,36.24272,1.05051,1.57577,12.08091,0,4.20205,20.48501,0.52526
10343264_LMAN26_NC250_GATTGT,LMAN26,LMAN,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0.32572,43.32134,0,0.97717,2.93152,38.43548,19.21774,113.67781,45.92714,6.51449,36.48113,37.78403,7.49166,0.97717,0,2.60579,0.97717,1.95435,7.49166,17.26339,48.53293,1.3029,53.74452,16.61194,4.56014,1.3029,0,14.33187,5.53731,12.70325,1.62862,23.77788,54.72169,14.00615,0.32572,6.84021,142.993,37.78403,29.31519,8.79456,6.18876,8.14311,10.09746,29.64092,2.28007,0.65145,23.77788,13.02897,2.60579,1.3029,26.05795,14.00615,1.3029,2.93152,0.65145,0,14.00615,12.0518,4.56014,15.63477,20.19491,0.65145,10.42318,7.81738,0,0.97717,10.42318,3.25724,39.41265,1.62862,20.84636,74.59088,91.52855,12.70325,0.32572,31.26954,6.18876,1.62862,12.70325,10.42318,88.59703,3.25724,2.60579,0.65145,30.29237,4.23442,24.75505,2.93152,11.40035,4.23442,0,2.28007,8.46883,16.28622,4.23442,11.07463,12.70325,0,3.25724,18.89201,0,18.89201,41.04127,13.02897,11.72608,3.90869,1.62862,14.33187,4.23442,0,0,22.80071,0.32572,4.23442,0,0,0.65145,2.60579,24.42933,0,0,17.58912,7.16594,3.25724,6.51449,15.30905,25.08078,0,18.89201,16.28622,0.97717,58.95611,13.68042,0,6.18876,29.96664,3.25724
10343927_LMAD26_NC250_CAGCGT,LMAD26,LMAD,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0,64.89293,0,0.56429,11.85001,69.40722,9.59287,108.90726,32.72861,8.46429,46.83577,23.13574,41.1929,6.77144,0,6.77144,1.69286,3.38572,10.72144,17.49288,94.8001,0.56429,34.98575,7.33572,1.69286,6.77144,0,23.70003,1.12857,5.07858,3.38572,41.75719,21.44288,46.83577,1.12857,4.51429,106.65012,66.58579,16.3643,10.72144,3.38572,10.15715,18.05716,37.2429,3.38572,1.69286,10.72144,22.00717,0,2.82143,15.80002,11.85001,0.56429,3.95,2.82143,0,7.90001,14.67144,7.33572,23.70003,29.90718,0,23.70003,6.77144,0.56429,1.69286,44.57862,0.56429,32.16432,2.82143,7.90001,107.77869,52.47863,22.00717,1.69286,9.02858,5.07858,2.25715,24.26431,10.15715,410.23616,2.25715,0,0,34.42147,5.64286,28.21432,6.20715,5.07858,9.59287,0,1.69286,1.12857,13.54287,9.59287,10.15715,23.70003,1.12857,0,25.95717,0,16.3643,44.01433,11.28573,23.13574,9.02858,4.51429,6.20715,6.20715,0,0,11.85001,0,2.25715,0,0,0,0.56429,42.32147,0,1.69286,40.06433,3.38572,5.07858,2.82143,12.97859,37.2429,0,19.18574,18.62145,1.12857,7.90001,10.15715,0,12.4143,37.2429,1.69286
10344823_GShoot_NC250_CAGATG,GShoot,GShoot,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,46.48947,45.24421,4.98101,2.49051,22.82965,83.84708,5.81118,5.3961,45.24421,26.15033,94.22419,11.62237,21.16931,5.81118,0,12.45254,7.05644,12.45254,5.3961,15.77321,834.31992,0.83017,7.05644,13.69779,4.15085,3.32068,14.94304,32.79168,0.41508,6.64135,1.66034,46.90455,9.54694,0.41508,7.47152,0.41508,179.7316,1917.27547,2.49051,8.30169,8.30169,12.86762,17.01847,12.45254,38.60286,0,24.90507,20.33914,4.15085,4.98101,7.47152,7.88661,0,5.3961,4.98101,0,13.69779,11.20728,4.15085,4.15085,0.83017,1.66034,2.07542,4.56593,0,6.64135,5.3961,1.66034,36.11235,7.47152,14.11287,117.88401,48.97998,7.47152,1.24525,9.54694,5.81118,4.15085,9.13186,11.62237,7.88661,2.07542,0,1.24525,21.99948,0,16.60338,16.60338,0.41508,2.90559,0,2.07542,61.8476,9.13186,7.05644,8.30169,4.56593,0,21.5844,12.45254,3.73576,11.62237,83.84708,13.28271,31.96151,3.73576,0.41508,4.15085,4.98101,0.83017,1.66034,45.6593,0.83017,0.41508,0,1.66034,0,30.71626,10.37711,0.41508,2.90559,20.33914,4.98101,1.66034,10.37711,46.90455,17.43355,0,16.1883,19.09389,0,4.56593,6.22627,25.32016,6.64135,30.71626,0.41508
10344825_GRoot_NC250_CAGATG,GRoot,GRoot,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,22.43291,57.13382,4.55669,3.85566,7.71131,17.1752,13.67006,3.85566,37.50503,17.1752,66.59771,20.32983,3.85566,16.12366,0,8.06183,13.31954,0.70103,6.65977,15.42263,644.94624,0.35051,1.05154,7.71131,2.10309,0.70103,0,22.43291,0.35051,3.50514,5.25771,41.36068,4.55669,1.40206,5.60823,0.35051,162.2881,30.49474,1.40206,1.40206,9.8144,8.41234,16.47417,1.40206,100.94811,0,33.64937,19.6288,4.55669,2.10309,55.73177,5.60823,0,3.50514,2.80411,0.35051,21.73188,12.268,9.46389,18.22674,0.70103,0.70103,10.16491,5.95874,0.35051,3.85566,11.91748,4.55669,22.0824,4.9072,16.82468,134.24696,53.9792,6.30926,1.05154,8.06183,2.80411,2.10309,2.4536,7.71131,6.30926,0.70103,3.85566,0,27.34011,0.35051,14.02057,30.49474,3.50514,2.4536,0,3.15463,17.87623,10.16491,8.76286,8.41234,2.4536,0.35051,23.83497,2.10309,0.35051,9.46389,69.75234,14.02057,39.95863,0,1.05154,15.77314,2.4536,0,0,41.36068,0,0,7.01029,8.06183,0.35051,22.43291,3.50514,0,0.70103,0,5.60823,0,4.20617,6.30926,14.37108,0,8.06183,20.68034,4.55669,18.22674,5.25771,0.35051,3.85566,18.22674,2.80411
KAKRNA27_10346929_L3Tip_NC250_CGCGGA,L3Tip,L3Tip,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0,108.2655,0,0.79607,2.38821,46.96812,11.94105,288.17729,31.04672,4.77642,30.25065,21.49389,53.33668,7.16463,0,7.16463,3.98035,44.57991,14.32926,8.75677,12.73712,0,67.66594,2.38821,0,1.59214,0,43.78384,0.79607,12.73712,13.53319,30.25065,15.12533,19.90175,0.79607,4.77642,89.15982,956.87598,28.65852,2.38821,14.32926,7.16463,18.30961,9.55284,3.18428,0,19.90175,0.79607,0,0,35.02707,12.73712,0,2.38821,3.98035,0,7.9607,15.9214,4.77642,71.64629,36.61921,2.38821,27.06638,0.79607,0,4.77642,90.75196,2.38821,50.94847,0,6.36856,54.13275,411.56812,7.9607,0.79607,19.10568,11.14498,2.38821,27.06638,11.14498,206.97816,2.38821,0,0,12.73712,5.57249,18.30961,7.9607,0,4.77642,0,0.79607,3.18428,26.27031,8.75677,20.69782,11.14498,0,0.79607,68.46201,0,11.94105,97.91659,11.14498,121.79869,3.18428,0.79607,16.71747,0.79607,0,1.59214,10.34891,0,7.9607,0,0,0,3.18428,31.84279,0,0,89.15982,7.9607,0,1.59214,10.34891,28.65852,0,31.84279,18.30961,0.79607,62.09345,3.18428,0,5.57249,24.67817,1.59214
KAKRNA23_10346932_L3Base_NC250_TGCTAT,L3Base,L3Base,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,1.83554,55.52521,22.48542,1.83554,13.76658,42.21751,5.04775,24.32096,28.45093,38.54643,44.97083,11.47215,21.56764,7.80106,0,26.61539,8.71883,44.05306,7.34218,17.89655,75.25731,1.37666,19.7321,11.47215,6.4244,1.37666,51.85412,22.48542,0.91777,5.96552,0.45889,44.51194,4.12997,1.37666,11.93104,0.45889,146.38464,1308.28405,0.45889,2.75332,11.93104,11.93104,8.71883,27.07428,77.09285,0,44.51194,5.96552,0,4.12997,13.76658,16.5199,0.45889,5.96552,7.80106,0,19.27321,11.47215,2.29443,7.34218,4.12997,1.83554,6.4244,0.45889,0.45889,9.17772,4.12997,7.34218,45.8886,0,4.12997,101.8727,64.24404,8.71883,0.45889,10.09549,3.67109,2.75332,3.2122,4.58886,5.50663,0.45889,0,0.45889,20.64987,1.83554,13.76658,8.25995,0.45889,4.12997,0,5.04775,64.70293,5.50663,13.30769,10.55438,8.71883,0.91777,27.07428,9.17772,1.83554,9.63661,53.68966,12.84881,37.62865,5.96552,0.45889,14.22547,2.75332,0,1.37666,19.7321,1.37666,1.83554,0,1.37666,0,35.79311,13.30769,2.75332,1.37666,62.4085,5.04775,0.45889,4.12997,34.87534,23.40319,0.45889,22.02653,26.1565,0,2.29443,3.67109,18.35544,6.4244,21.56764,0.91777
KAKRNA24_L3Tip_NC250_TGCTAT,L3Tip,L3Tip,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0,177.28927,0,0.99601,2.98802,53.78439,13.9441,235.05769,27.8882,4.98004,33.86424,22.90816,22.90816,4.98004,0,7.96806,0,27.8882,11.95209,14.94011,24.90018,0.99601,104.58075,0,5.97604,1.99201,0,36.85226,0,2.98802,7.96806,25.89619,8.96406,22.90816,0.99601,0,91.63266,744.01734,12.94809,8.96406,7.96806,10.95608,8.96406,32.86824,7.96806,0,3.98403,5.97604,0,0.99601,8.96406,22.90816,0,5.97604,1.99201,0,9.96007,23.90417,1.99201,70.71651,38.84428,0,25.89619,0.99601,0,3.98403,90.63665,0,43.82431,0,13.9441,66.73248,327.68635,9.96007,0,37.84827,9.96007,0.99601,25.89619,8.96406,707.16507,3.98403,0,0.99601,16.93212,5.97604,20.91615,7.96806,3.98403,4.98004,0,2.98802,1.99201,21.91216,18.92414,5.97604,32.86824,0,0,40.83629,0,18.92414,96.61269,8.96406,79.68057,1.99201,1.99201,9.96007,0,0,0,14.94011,0,5.97604,0,0,0,14.94011,42.82831,0,0,176.29327,1.99201,2.98802,0,17.92813,23.90417,0,35.85626,18.92414,0,73.70453,3.98403,1.99201,12.94809,17.92813,0.99601
KAKRNA26_L3Base_NC250_CGCGGA,L3Base,L3Base,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0.74772,45.8602,26.6687,3.24012,20.18846,49.5988,5.48328,18.19453,32.40123,37.38603,67.54409,9.96961,20.68694,5.73252,0,20.93618,10.21885,82.74775,5.23404,17.44681,250.23716,0.99696,4.73556,15.70213,5.98176,2.4924,78.51066,18.69301,0.24924,5.98176,1.74468,48.10336,5.98176,2.24316,9.22189,0.49848,151.03956,1304.02471,0.49848,8.22493,8.97265,11.71429,10.96657,8.97265,73.02738,0,48.85108,11.21581,0.24924,0.74772,24.42554,10.96657,0,5.98176,4.23708,0.99696,15.20365,11.46505,3.48936,11.96353,4.48632,0.74772,4.48632,0.74772,0.74772,5.48328,6.72949,9.22189,43.86627,0.24924,18.19453,129.85414,53.58664,8.47417,0.99696,9.72037,2.24316,1.74468,3.48936,3.7386,2.74164,0.74772,0,0.99696,26.17022,1.2462,15.45289,5.98176,0.99696,5.48328,0,3.48936,61.06385,10.71733,6.97873,12.46201,7.47721,0.49848,38.13375,9.96961,3.7386,13.45897,66.04865,12.71125,24.42554,2.4924,0.99696,11.46505,6.97873,0.74772,0.24924,22.43162,2.24316,1.2462,0,0,0,46.10944,12.46201,1.2462,1.99392,42.37083,3.7386,0,5.23404,60.81461,18.69301,0.24924,14.20669,15.70213,0.49848,6.72949,2.99088,19.68998,2.74164,26.41946,1.2462
KAKRNA18_Kern_NC250_TCAGGA,Kern,Kern,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0,69.22803,0,0.26524,1.85669,20.95408,7.95724,0.26524,90.97783,17.2407,123.07205,12.20111,1.32621,7.42676,0,20.42359,15.64925,2.38717,1.06097,41.90815,463.6421,0.26524,3.97862,15.38401,6.3658,3.97862,0,28.1156,0.53048,15.91449,2.38717,76.65479,1.32621,10.8749,5.03959,0.79572,246.67457,26.25891,1.59145,1.85669,3.1829,5.83531,14.58828,13.79256,6.63104,1.59145,23.60649,19.36263,1.06097,3.1829,85.40776,13.26207,0,3.44814,1.85669,0,25.72842,15.11876,3.97862,25.46318,1.32621,0.53048,1.32621,8.22249,0.26524,9.28345,15.64925,7.95724,41.64291,0.53048,12.99683,222.80284,33.15518,11.67062,2.91766,19.89311,6.89628,7.16152,3.71338,7.95724,56.23119,3.71338,1.32621,1.32621,40.84719,0,22.28028,32.35946,0.53048,3.97862,0.26524,3.71338,80.63341,39.25574,15.11876,10.07918,2.91766,0,8.48773,2.65241,0.26524,22.81077,2.65241,5.03959,126.52018,2.38717,7.16152,14.0578,5.30483,0,1.85669,9.01821,1.06097,0.79572,0,0,0,11.93587,11.67062,0,0,0.26524,8.75297,0.26524,3.97862,14.32304,16.71021,0.26524,7.95724,35.27712,1.85669,8.22249,4.24386,1.06097,4.50911,25.99366,1.32621
KAKRNA16_Kern_NC250_AACCGA,Kern,Kern,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0,69.64578,0,0.95405,2.38513,18.60401,6.67836,0,75.84712,15.26483,140.24561,17.64996,3.81621,10.01754,0,29.09858,12.40267,2.38513,2.38513,31.48371,599.62154,0.47703,2.86216,14.7878,6.20134,3.81621,0,18.12698,0.47703,13.83375,2.38513,76.80117,1.43108,7.15539,2.38513,0.47703,244.71428,28.14453,1.43108,2.38513,5.72431,4.29323,17.64996,12.40267,11.44862,1.9081,23.37427,17.17293,0.47703,2.86216,88.24979,20.03509,0,3.33918,5.72431,0,28.62155,12.8797,0.95405,18.12698,0.95405,0.47703,0.95405,7.63241,1.43108,7.15539,11.44862,3.33918,37.68505,0,11.92565,248.53049,41.02423,9.06349,3.33918,18.60401,5.72431,8.58647,4.29323,7.15539,48.17961,3.81621,3.33918,0.95405,34.82289,0.47703,15.26483,31.96073,0,3.33918,0,4.29323,76.80117,34.82289,15.74185,5.72431,7.63241,0,8.10944,2.38513,1.43108,18.12698,6.67836,5.72431,126.88889,1.9081,2.38513,10.01754,2.86216,0,2.86216,9.06349,2.38513,0.95405,0.47703,0,0,14.31078,13.83375,0,0.95405,0,8.10944,0.47703,5.72431,13.35672,13.35672,0,17.17293,36.73099,1.9081,8.10944,7.63241,0,4.77026,19.55806,1.43108
10343927_LMAD26_NC258_TGTGCA,LMAD26,LMAD,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,0,64.14288,0,1.72196,18.51103,50.36723,14.63663,79.21,47.35381,10.76223,36.16109,17.65006,51.22821,8.60978,0,5.59636,3.01342,5.16587,7.31832,15.06712,137.32604,0.86098,87.3893,11.19272,5.59636,3.8744,0,12.91467,0.86098,12.0537,0.43049,34.43913,17.21957,32.28669,0,21.09397,89.54174,152.39316,5.59636,10.76223,6.45734,9.47076,17.65006,42.18794,6.88783,28.41228,15.06712,17.65006,0,3.8744,19.8025,11.19272,1.29147,12.48419,3.8744,0,8.60978,9.04027,6.88783,34.86962,0.43049,3.01342,12.91467,9.90125,12.91467,5.59636,102.88691,0,11.62321,0,25.39886,141.63093,44.77087,24.53788,3.44391,29.27326,8.60978,3.01342,24.10739,17.65006,697.82292,0,0,0,36.16109,17.65006,35.7306,20.66348,0.86098,18.08054,0,0.86098,5.59636,11.62321,9.90125,12.0537,204.91284,0.86098,0.43049,40.89647,0,13.34516,59.4075,17.21957,19.8025,6.45734,2.58293,8.17929,4.30489,0,0.43049,12.48419,1.29147,1.72196,0,0,0.43049,3.44391,22.81593,0,0.86098,12.0537,4.73538,0.43049,4.73538,19.37201,23.6769,0.86098,7.7488,27.12082,0.43049,12.0537,11.62321,0,12.91467,28.41228,0
10344827_LMAN26_NC258_CAACAG,LMAN26,LMAN,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,0,78.2141,0,0,4.25655,60.12377,18.62241,115.99098,59.5917,9.04517,44.69377,38.84102,25.00723,4.78862,0,4.78862,0,2.66034,11.70551,15.96206,67.57273,2.12827,91.51582,12.23758,2.66034,3.72448,0,12.76965,9.04517,12.76965,2.12827,24.47516,35.11654,19.68654,1.06414,33.52033,113.33064,31.39205,14.36586,5.85276,3.72448,6.91689,15.42999,43.62964,0.53207,14.36586,29.26378,16.49413,0,3.72448,27.1355,11.70551,3.19241,11.17344,4.25655,0,9.57724,10.64137,13.30172,12.76965,0,4.78862,21.28275,11.70551,18.62241,19.15447,36.18067,4.78862,19.68654,0,2.66034,111.20236,25.00723,9.04517,3.72448,48.95032,10.10931,3.19241,17.55827,13.83379,119.18339,0,0,0,20.75068,21.28275,29.26378,11.17344,1.59621,20.21861,0,4.25655,10.64137,13.83379,14.36586,9.57724,164.40924,0,0.53207,26.07137,0,9.04517,44.1617,25.5393,13.83379,21.28275,2.12827,5.32069,3.72448,0,1.06414,19.15447,0,10.10931,0,0,0.53207,1.59621,12.76965,0,0.53207,9.04517,7.98103,0,10.64137,14.36586,33.52033,0,7.44896,18.62241,0.53207,77.14996,12.23758,0,8.5131,31.92412,2.12827
KAKRNA5_GShoot_NC258_TCTTAA,GShoot,GShoot,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,457.91283,58.53672,0.57672,1.15343,29.12418,81.89373,5.76716,3.17194,47.86746,23.93373,130.91463,13.26448,19.89672,6.34388,0,10.66925,8.36239,13.26448,8.9391,19.60836,1243.40059,2.59522,10.09254,21.33851,7.49731,2.01851,3.17194,16.43642,2.30687,2.59522,0.86507,61.13194,4.61373,0.57672,4.90209,4.03701,156.57851,2504.10267,1.44179,6.34388,8.36239,10.95761,23.64537,8.36239,29.41254,2.30687,17.30149,20.18507,0.57672,3.4603,12.68776,8.9391,1.15343,8.9391,3.74866,0,8.9391,10.09254,3.74866,4.32537,0,0.86507,8.07403,6.63224,7.49731,16.43642,2.59522,3.17194,25.37552,2.01851,7.20896,179.93552,98.90686,8.65075,3.17194,17.87821,6.05552,2.30687,8.9391,10.3809,13.84119,0,0,0.57672,17.01313,2.30687,18.74328,61.4203,1.73015,9.51582,0,2.01851,73.53134,8.07403,5.47881,3.4603,42.96537,0.57672,24.79881,11.24597,8.36239,12.97612,143.02567,12.11104,21.62687,2.59522,2.59522,3.17194,6.9206,2.01851,2.30687,29.98925,4.32537,1.15343,0,0.86507,1.44179,19.32,5.76716,0.57672,2.88358,7.78567,5.47881,0.86507,7.20896,16.43642,15.28298,1.15343,7.20896,20.47343,0.57672,2.59522,8.65075,16.72478,5.19045,33.44955,0.86507
KAKRNA6_10346261_GRoot_NC258_TCTTAA,GRoot,GRoot,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,75.58487,100.09889,3.06425,4.08567,51.07086,24.51401,13.27842,4.08567,22.47118,27.57827,51.07086,49.02803,5.10709,8.17134,0,13.27842,18.38551,0,18.38551,13.27842,1543.36143,1.02142,3.06425,12.25701,3.06425,3.06425,1.02142,16.34268,0,5.10709,9.19276,43.92094,7.14992,0,5.10709,5.10709,216.54045,357.49603,5.10709,2.04283,9.19276,8.17134,19.40693,1.02142,195.09069,1.02142,48.00661,13.27842,2.04283,1.02142,54.13511,5.10709,0,5.10709,0,0,28.59968,8.17134,7.14992,24.51401,0,0,18.38551,5.10709,27.57827,14.29984,6.1285,5.10709,14.29984,7.14992,85.79905,112.35589,64.34929,9.19276,1.02142,12.25701,1.02142,0,6.1285,11.23559,12.25701,0,0,0,56.17795,1.02142,16.34268,36.77102,7.14992,13.27842,0,1.02142,10.21417,29.6211,7.14992,8.17134,24.51401,0,19.40693,0,1.02142,13.27842,63.32787,30.64252,18.38551,0,1.02142,9.19276,5.10709,1.02142,0,35.7496,4.08567,0,0,13.27842,1.02142,8.17134,1.02142,0,1.02142,0,5.10709,0,3.06425,24.51401,12.25701,0,3.06425,21.44976,2.04283,23.4926,8.17134,0,11.23559,14.29984,0
